timestamp,frame_id,cctv_name,vehicle_id,speed,lane,raw_lane,dwell_time,bbox
2026-04-22 11:19:07,621,[수원광명선] 수원 구봉산터널,73,0.23,0,0,6.95,"[458, 145, 495, 176]"
2026-04-22 11:19:07,621,[수원광명선] 수원 구봉산터널,74,1.25,1,1,6.95,"[508, 117, 543, 175]"
2026-04-22 11:19:07,621,[수원광명선] 수원 구봉산터널,76,4.05,0,0,6.47,"[345, 173, 407, 221]"
2026-04-22 11:19:07,621,[수원광명선] 수원 구봉산터널,77,5.23,1,1,4.65,"[367, 221, 454, 294]"
2026-04-22 11:19:07,621,[수원광명선] 수원 구봉산터널,82,0.0,0,0,1.15,"[43, 272, 139, 390]"
2026-04-22 11:19:10,662,[수원광명선] 수원 구봉산터널,72,0.78,1,1,10.19,"[501, 135, 535, 190]"
2026-04-22 11:19:10,662,[수원광명선] 수원 구봉산터널,76,3.47,0,0,9.71,"[414, 150, 461, 194]"
2026-04-22 11:19:10,662,[수원광명선] 수원 구봉산터널,77,2.98,1,1,7.89,"[432, 173, 490, 237]"
2026-04-22 11:19:10,662,[수원광명선] 수원 구봉산터널,83,8.88,0,0,1.73,"[122, 221, 254, 338]"
2026-04-22 11:19:13,705,[수원광명선] 수원 구봉산터널,72,0.49,1,1,13.65,"[513, 133, 543, 175]"
2026-04-22 11:19:13,705,[수원광명선] 수원 구봉산터널,76,1.35,0,0,13.17,"[456, 145, 488, 176]"
2026-04-22 11:19:13,705,[수원광명선] 수원 구봉산터널,77,1.27,1,1,11.35,"[474, 155, 513, 203]"
2026-04-22 11:19:13,705,[수원광명선] 수원 구봉산터널,90,7.93,1,1,1.44,"[315, 172, 433, 332]"
2026-04-22 11:19:16,744,[수원광명선] 수원 구봉산터널,90,3.05,1,1,4.71,"[443, 154, 508, 230]"
2026-04-22 11:19:16,744,[수원광명선] 수원 구봉산터널,93,5.16,0,0,1.85,"[262, 195, 355, 264]"
2026-04-22 11:19:16,744,[수원광명선] 수원 구봉산터널,94,8.64,1,1,1.46,"[329, 231, 443, 328]"
2026-04-22 11:19:20,783,[수원광명선] 수원 구봉산터널,93,2.01,0,0,4.96,"[373, 157, 432, 210]"
2026-04-22 11:19:20,783,[수원광명선] 수원 구봉산터널,94,3.6,1,1,4.57,"[432, 184, 488, 239]"
2026-04-22 11:19:20,783,[수원광명선] 수원 구봉산터널,98,0.0,0,0,0.93,"[54, 241, 159, 385]"
2026-04-22 11:19:20,783,[수원광명선] 수원 구봉산터널,90,1.26,1,1,0.57,"[474, 152, 528, 202]"
2026-04-22 11:19:23,825,[수원광명선] 수원 구봉산터널,90,3.48,1,1,3.97,"[483, 126, 534, 194]"
2026-04-22 11:19:23,825,[수원광명선] 수원 구봉산터널,105,7.5,1,1,1.05,"[329, 120, 477, 316]"
2026-04-22 11:19:23,825,[수원광명선] 수원 구봉산터널,107,0.0,0,0,0.72,"[44, 258, 123, 412]"
2026-04-22 11:19:26,866,[수원광명선] 수원 구봉산터널,90,0.45,1,1,7.21,"[504, 121, 544, 176]"
2026-04-22 11:19:26,866,[수원광명선] 수원 구봉산터널,105,3.8,1,1,4.28,"[431, 123, 508, 233]"
2026-04-22 11:19:26,866,[수원광명선] 수원 구봉산터널,107,6.5,0,0,3.95,"[284, 188, 365, 252]"
2026-04-22 11:19:26,866,[수원광명선] 수원 구봉산터널,108,0.0,1,1,1.44,"[50, 198, 352, 431]"
2026-04-22 11:19:29,902,[수원광명선] 수원 구봉산터널,105,3.19,1,1,7.29,"[496, 134, 531, 186]"
2026-04-22 11:19:29,902,[수원광명선] 수원 구봉산터널,111,5.49,1,1,2.84,"[345, 181, 453, 336]"
2026-04-22 11:19:29,902,[수원광명선] 수원 구봉산터널,114,0.0,0,0,0.68,"[25, 298, 99, 457]"
2026-04-22 11:19:29,902,[수원광명선] 수원 구봉산터널,118,0.0,0,0,0.18,"[466, 136, 500, 167]"
2026-04-22 11:19:29,902,[수원광명선] 수원 구봉산터널,119,0.0,1,1,0.09,"[514, 116, 549, 174]"
2026-04-22 11:19:32,940,[수원광명선] 수원 구봉산터널,105,1.99,1,1,10.35,"[507, 114, 546, 176]"
2026-04-22 11:19:32,940,[수원광명선] 수원 구봉산터널,111,4.0,1,1,5.9,"[445, 159, 495, 245]"
2026-04-22 11:19:32,940,[수원광명선] 수원 구봉산터널,114,5.16,0,0,3.74,"[254, 202, 349, 268]"
2026-04-22 11:19:32,940,[수원광명선] 수원 구봉산터널,118,1.16,0,0,3.24,"[483, 135, 512, 160]"
2026-04-22 11:19:32,940,[수원광명선] 수원 구봉산터널,128,0.0,1,1,0.71,"[71, 320, 383, 457]"
2026-04-22 11:19:35,978,[수원광명선] 수원 구봉산터널,105,1.22,1,1,13.48,"[521, 120, 553, 164]"
2026-04-22 11:19:35,978,[수원광명선] 수원 구봉산터널,111,1.58,1,1,9.02,"[483, 140, 520, 209]"
2026-04-22 11:19:35,978,[수원광명선] 수원 구봉산터널,114,3.34,0,0,6.86,"[369, 168, 426, 213]"
2026-04-22 11:19:35,978,[수원광명선] 수원 구봉산터널,128,6.7,1,1,3.83,"[373, 218, 452, 296]"
2026-04-22 11:19:35,978,[수원광명선] 수원 구봉산터널,129,8.62,0,0,1.73,"[136, 229, 254, 326]"
2026-04-22 11:19:38,1005,[수원광명선] 수원 구봉산터널,111,1.07,1,1,12.06,"[502, 146, 531, 182]"
2026-04-22 11:19:38,1005,[수원광명선] 수원 구봉산터널,132,19.24,1,1,1.09,"[252, 166, 466, 370]"
2026-04-22 11:19:38,1005,[수원광명선] 수원 구봉산터널,133,1.95,0,0,1.09,"[443, 147, 480, 178]"
2026-04-22 11:19:38,1005,[수원광명선] 수원 구봉산터널,136,0.0,0,0,0.97,"[43, 265, 158, 388]"
2026-04-22 11:19:38,1005,[수원광명선] 수원 구봉산터널,105,0.11,1,1,0.24,"[524, 128, 552, 167]"
2026-04-22 11:19:41,1041,[수원광명선] 수원 구봉산터널,132,4.21,1,1,4.07,"[418, 152, 490, 250]"
2026-04-22 11:19:41,1041,[수원광명선] 수원 구봉산터널,136,4.66,0,0,3.96,"[280, 195, 370, 257]"
2026-04-22 11:19:41,1041,[수원광명선] 수원 구봉산터널,105,3.21,1,1,0.08,"[533, 127, 556, 158]"
2026-04-22 11:19:45,1081,[수원광명선] 수원 구봉산터널,132,2.17,1,1,7.39,"[469, 147, 514, 211]"
2026-04-22 11:19:45,1081,[수원광명선] 수원 구봉산터널,136,2.16,0,0,7.27,"[378, 167, 434, 211]"
2026-04-22 11:19:45,1081,[수원광명선] 수원 구봉산터널,143,12.12,1,1,2.63,"[274, 215, 447, 386]"
2026-04-22 11:19:45,1081,[수원광명선] 수원 구봉산터널,145,0.0,0,0,0.0,"[435, 148, 473, 181]"
2026-04-22 11:19:48,1117,[수원광명선] 수원 구봉산터널,132,2.14,1,1,10.44,"[493, 135, 529, 189]"
2026-04-22 11:19:48,1117,[수원광명선] 수원 구봉산터널,143,5.25,1,1,5.69,"[433, 149, 502, 253]"
2026-04-22 11:19:48,1117,[수원광명선] 수원 구봉산터널,147,7.26,0,0,2.78,"[223, 203, 317, 276]"
2026-04-22 11:19:51,1154,[수원광명선] 수원 구봉산터널,143,2.31,1,1,8.74,"[483, 145, 521, 209]"
2026-04-22 11:19:51,1154,[수원광명선] 수원 구봉산터널,147,3.19,0,0,5.84,"[361, 168, 416, 214]"
2026-04-22 11:19:51,1154,[수원광명선] 수원 구봉산터널,148,8.76,0,0,2.19,"[184, 209, 305, 307]"
2026-04-22 11:19:54,1193,[수원광명선] 수원 구봉산터널,143,1.44,1,1,12.11,"[507, 120, 544, 182]"
2026-04-22 11:19:54,1193,[수원광명선] 수원 구봉산터널,153,1.27,0,0,1.9,"[281, 129, 403, 237]"
2026-04-22 11:19:54,1193,[수원광명선] 수원 구봉산터널,154,9.9,1,1,1.9,"[292, 210, 450, 351]"
2026-04-22 11:19:54,1193,[수원광명선] 수원 구봉산터널,155,2.81,1,1,1.9,"[474, 162, 512, 205]"
2026-04-22 11:19:54,1193,[수원광명선] 수원 구봉산터널,147,2.49,0,0,1.9,"[418, 157, 460, 193]"
2026-04-22 11:19:57,1229,[수원광명선] 수원 구봉산터널,154,4.27,1,1,4.92,"[425, 177, 490, 250]"
2026-04-22 11:19:57,1229,[수원광명선] 수원 구봉산터널,163,11.77,0,0,2.61,"[73, 128, 287, 351]"
2026-04-22 11:19:57,1229,[수원광명선] 수원 구봉산터널,169,1.82,0,0,0.34,"[382, 159, 433, 203]"
2026-04-22 11:19:57,1229,[수원광명선] 수원 구봉산터널,155,1.86,1,1,0.34,"[494, 145, 525, 187]"
2026-04-22 11:19:57,1229,[수원광명선] 수원 구봉산터널,143,1.57,1,1,0.0,"[512, 120, 549, 170]"
2026-04-22 11:19:57,1229,[수원광명선] 수원 구봉산터널,147,1.09,0,0,0.0,"[452, 147, 487, 177]"
2026-04-22 11:20:00,1262,[수원광명선] 수원 구봉산터널,182,1.44,1,1,0.2,"[401, 181, 464, 260]"
2026-04-22 11:20:00,1262,[수원광명선] 수원 구봉산터널,147,1.88,0,0,0.31,"[455, 146, 491, 176]"
2026-04-22 11:20:03,1302,[수원광명선] 수원 구봉산터널,182,2.27,1,1,3.4,"[460, 155, 502, 211]"
2026-04-22 11:20:03,1302,[수원광명선] 수원 구봉산터널,194,0.0,1,1,1.42,"[47, 212, 316, 452]"
2026-04-22 11:20:03,1302,[수원광명선] 수원 구봉산터널,147,3.14,0,0,0.55,"[476, 121, 510, 159]"
2026-04-22 11:20:07,1339,[수원광명선] 수원 구봉산터널,182,1.41,1,1,6.39,"[488, 144, 519, 188]"
2026-04-22 11:20:07,1339,[수원광명선] 수원 구봉산터널,194,7.82,1,1,4.41,"[370, 173, 462, 297]"
2026-04-22 11:20:07,1339,[수원광명선] 수원 구봉산터널,204,3.85,0,0,0.43,"[327, 170, 399, 235]"
2026-04-22 11:20:10,1372,[수원광명선] 수원 구봉산터널,213,2.08,1,1,1.17,"[473, 143, 511, 206]"
2026-04-22 11:20:10,1372,[수원광명선] 수원 구봉산터널,220,2.43,0,0,0.21,"[425, 147, 479, 190]"
2026-04-22 11:20:10,1372,[수원광명선] 수원 구봉산터널,223,0.0,1,1,0.05,"[227, 191, 433, 382]"
2026-04-22 11:20:13,1419,[수원광명선] 수원 구봉산터널,213,1.42,1,1,4.21,"[500, 135, 531, 184]"
2026-04-22 11:20:13,1419,[수원광명선] 수원 구봉산터널,223,3.54,1,1,3.09,"[430, 154, 493, 244]"
2026-04-22 11:20:13,1419,[수원광명선] 수원 구봉산터널,232,3.52,0,0,1.34,"[392, 156, 444, 202]"
2026-04-22 11:20:13,1419,[수원광명선] 수원 구봉산터널,233,0.0,0,0,0.66,"[51, 256, 137, 384]"
2026-04-22 11:20:13,1419,[수원광명선] 수원 구봉산터널,214,1.67,1,1,0.07,"[535, 119, 557, 153]"
2026-04-22 11:20:16,1465,[수원광명선] 수원 구봉산터널,213,0.59,1,1,7.44,"[520, 132, 547, 166]"
2026-04-22 11:20:16,1465,[수원광명선] 수원 구봉산터널,232,1.86,0,0,4.57,"[452, 146, 484, 175]"
2026-04-22 11:20:16,1465,[수원광명선] 수원 구봉산터널,233,4.14,0,0,3.89,"[327, 185, 399, 243]"
2026-04-22 11:20:16,1465,[수원광명선] 수원 구봉산터널,234,1.57,1,1,1.72,"[458, 173, 503, 217]"
2026-04-22 11:20:16,1465,[수원광명선] 수원 구봉산터널,235,1.81,0,0,0.07,"[489, 132, 516, 158]"
2026-04-22 11:20:19,1509,[수원광명선] 수원 구봉산터널,213,0.57,1,1,10.47,"[531, 128, 555, 157]"
2026-04-22 11:20:19,1509,[수원광명선] 수원 구봉산터널,233,2.16,0,0,6.92,"[419, 158, 464, 198]"
2026-04-22 11:20:19,1509,[수원광명선] 수원 구봉산터널,234,1.28,1,1,4.74,"[494, 157, 524, 188]"
2026-04-22 11:20:19,1509,[수원광명선] 수원 구봉산터널,237,5.85,0,0,2.73,"[260, 201, 349, 263]"
2026-04-22 11:20:19,1509,[수원광명선] 수원 구봉산터널,238,7.99,1,1,2.2,"[329, 243, 445, 328]"
2026-04-22 11:20:22,1553,[수원광명선] 수원 구봉산터널,241,0.0,1,1,1.52,"[28, 99, 421, 443]"
2026-04-22 11:20:22,1553,[수원광명선] 수원 구봉산터널,242,1.04,0,0,1.52,"[434, 109, 493, 180]"
2026-04-22 11:20:22,1553,[수원광명선] 수원 구봉산터널,253,0.0,1,1,0.0,"[518, 138, 543, 165]"
2026-04-22 11:20:25,1604,[수원광명선] 수원 구봉산터널,241,5.23,1,1,4.94,"[382, 108, 514, 276]"
2026-04-22 11:20:25,1604,[수원광명선] 수원 구봉산터널,254,4.63,0,0,3.2,"[311, 186, 390, 244]"
2026-04-22 11:20:25,1604,[수원광명선] 수원 구봉산터널,260,0.0,1,1,0.13,"[41, 353, 381, 476]"
2026-04-22 11:20:29,1650,[수원광명선] 수원 구봉산터널,260,7.16,1,1,3.49,"[360, 220, 454, 306]"
2026-04-22 11:20:29,1650,[수원광명선] 수원 구봉산터널,262,4.14,0,0,2.09,"[316, 183, 387, 240]"
2026-04-22 11:20:29,1650,[수원광명선] 수원 구봉산터널,263,0.86,1,1,2.09,"[509, 116, 549, 176]"
2026-04-22 11:20:29,1650,[수원광명선] 수원 구봉산터널,264,1.77,1,1,2.09,"[490, 163, 525, 197]"
2026-04-22 11:20:32,1694,[수원광명선] 수원 구봉산터널,260,3.58,1,1,6.52,"[453, 179, 502, 225]"
2026-04-22 11:20:32,1694,[수원광명선] 수원 구봉산터널,262,1.98,0,0,5.13,"[404, 156, 450, 198]"
2026-04-22 11:20:32,1694,[수원광명선] 수원 구봉산터널,263,0.39,1,1,5.13,"[519, 111, 554, 165]"
2026-04-22 11:20:32,1694,[수원광명선] 수원 구봉산터널,264,1.16,1,1,5.13,"[507, 153, 536, 180]"
2026-04-22 11:20:32,1694,[수원광명선] 수원 구봉산터널,279,8.39,0,0,2.06,"[205, 213, 309, 292]"
2026-04-22 11:20:32,1694,[수원광명선] 수원 구봉산터널,280,0.0,1,1,0.91,"[106, 307, 426, 445]"
2026-04-22 11:20:35,1733,[수원광명선] 수원 구봉산터널,260,0.74,1,1,9.55,"[492, 148, 527, 188]"
2026-04-22 11:20:35,1733,[수원광명선] 수원 구봉산터널,283,4.0,1,1,1.8,"[444, 163, 499, 232]"
2026-04-22 11:20:35,1733,[수원광명선] 수원 구봉산터널,287,0.0,0,0,0.81,"[38, 258, 129, 401]"
2026-04-22 11:20:35,1733,[수원광명선] 수원 구봉산터널,284,1.68,0,0,0.28,"[466, 142, 497, 169]"
2026-04-22 11:20:38,1772,[수원광명선] 수원 구봉산터널,287,4.84,0,0,3.86,"[265, 187, 355, 254]"
2026-04-22 11:20:38,1772,[수원광명선] 수원 구봉산터널,289,9.58,1,1,2.06,"[255, 254, 422, 373]"
2026-04-22 11:20:38,1772,[수원광명선] 수원 구봉산터널,283,1.53,1,1,0.77,"[478, 145, 522, 201]"
2026-04-22 11:20:41,1809,[수원광명선] 수원 구봉산터널,289,3.86,1,1,5.05,"[427, 176, 490, 242]"
2026-04-22 11:20:41,1809,[수원광명선] 수원 구봉산터널,283,0.96,1,1,0.76,"[499, 151, 529, 184]"
2026-04-22 11:20:41,1809,[수원광명선] 수원 구봉산터널,294,5.65,0,0,0.59,"[245, 206, 345, 273]"
2026-04-22 11:20:41,1809,[수원광명선] 수원 구봉산터널,295,2.03,0,0,0.59,"[413, 152, 454, 190]"
2026-04-22 11:20:44,1846,[수원광명선] 수원 구봉산터널,289,3.3,1,1,8.1,"[471, 153, 513, 204]"
2026-04-22 11:20:44,1846,[수원광명선] 수원 구봉산터널,283,1.62,1,1,3.8,"[515, 144, 542, 171]"
2026-04-22 11:20:44,1846,[수원광명선] 수원 구봉산터널,294,3.46,0,0,3.64,"[369, 169, 427, 215]"
2026-04-22 11:20:44,1846,[수원광명선] 수원 구봉산터널,297,8.18,1,1,2.81,"[334, 230, 434, 315]"
2026-04-22 11:20:44,1846,[수원광명선] 수원 구봉산터널,304,0.0,0,0,0.15,"[12, 315, 81, 454]"
